square_id,time_ms,internet,time
4159,1383465600000,134.53464,2013-11-03 08:00:00
4159,1383466200000,115.138504,2013-11-03 08:10:00
4159,1383466800000,132.25746,2013-11-03 08:20:00
4159,1383467400000,133.39384,2013-11-03 08:30:00
4159,1383468000000,116.65032,2013-11-03 08:40:00
4159,1383468600000,143.01698,2013-11-03 08:50:00
4159,1383469200000,141.0888,2013-11-03 09:00:00
4159,1383469800000,123.13446,2013-11-03 09:10:00
4159,1383470400000,122.62403,2013-11-03 09:20:00
4159,1383471000000,171.65752,2013-11-03 09:30:00
4159,1383471600000,131.70651,2013-11-03 09:40:00
4159,1383472200000,190.08655,2013-11-03 09:50:00
4159,1383472800000,132.80884,2013-11-03 10:00:00
4159,1383473400000,191.91054,2013-11-03 10:10:00
4159,1383474000000,156.76648,2013-11-03 10:20:00
4159,1383474600000,134.1345,2013-11-03 10:30:00
4159,1383475200000,147.45078,2013-11-03 10:40:00
4159,1383475800000,182.08823,2013-11-03 10:50:00
4159,1383476400000,141.04335,2013-11-03 11:00:00
4159,1383477000000,149.81613,2013-11-03 11:10:00
4159,1383477600000,146.47409,2013-11-03 11:20:00
4159,1383478200000,159.47777,2013-11-03 11:30:00
4159,1383478800000,156.22269,2013-11-03 11:40:00
4159,1383479400000,163.2555,2013-11-03 11:50:00
4159,1383480000000,180.96806,2013-11-03 12:00:00
4159,1383480600000,171.89241,2013-11-03 12:10:00
4159,1383481200000,174.92578,2013-11-03 12:20:00
4159,1383481800000,143.68294,2013-11-03 12:30:00
4159,1383482400000,150.59384,2013-11-03 12:40:00
4159,1383483000000,160.74026,2013-11-03 12:50:00
4159,1383483600000,160.22313,2013-11-03 13:00:00
4159,1383484200000,163.84428,2013-11-03 13:10:00
4159,1383484800000,178.86366,2013-11-03 13:20:00
4159,1383485400000,193.47983,2013-11-03 13:30:00
4159,1383486000000,174.79697,2013-11-03 13:40:00
4159,1383486600000,180.09062,2013-11-03 13:50:00
4159,1383487200000,176.19926,2013-11-03 14:00:00
4159,1383487800000,159.60193,2013-11-03 14:10:00
4159,1383488400000,149.51596,2013-11-03 14:20:00
4159,1383489000000,166.03886,2013-11-03 14:30:00
4159,1383489600000,136.24294,2013-11-03 14:40:00
4159,1383490200000,190.89482,2013-11-03 14:50:00
4159,1383490800000,204.98311,2013-11-03 15:00:00
4159,1383491400000,167.92822,2013-11-03 15:10:00
4159,1383492000000,149.47507,2013-11-03 15:20:00
4159,1383492600000,246.94298,2013-11-03 15:30:00
4159,1383493200000,165.88988,2013-11-03 15:40:00
4159,1383493800000,177.96413,2013-11-03 15:50:00
4159,1383494400000,196.77545,2013-11-03 16:00:00
4159,1383495000000,176.95645,2013-11-03 16:10:00
4159,1383495600000,185.68913,2013-11-03 16:20:00
4159,1383496200000,175.76411,2013-11-03 16:30:00
4159,1383496800000,176.20474,2013-11-03 16:40:00
4159,1383497400000,179.74864,2013-11-03 16:50:00
4159,1383498000000,214.10098,2013-11-03 17:00:00
4159,1383498600000,177.49466,2013-11-03 17:10:00
4159,1383499200000,217.03914,2013-11-03 17:20:00
4159,1383499800000,198.94276,2013-11-03 17:30:00
4159,1383500400000,193.61801,2013-11-03 17:40:00
4159,1383501000000,181.4357,2013-11-03 17:50:00
4159,1383501600000,201.19289,2013-11-03 18:00:00
4159,1383502200000,180.99223,2013-11-03 18:10:00
4159,1383502800000,195.68935,2013-11-03 18:20:00
4159,1383503400000,193.65593,2013-11-03 18:30:00
4159,1383504000000,220.36496,2013-11-03 18:40:00
4159,1383504600000,185.35811,2013-11-03 18:50:00
4159,1383505200000,214.74391,2013-11-03 19:00:00
4159,1383505800000,232.42157,2013-11-03 19:10:00
4159,1383506400000,187.44336,2013-11-03 19:20:00
4159,1383507000000,205.6312,2013-11-03 19:30:00
4159,1383507600000,221.3138,2013-11-03 19:40:00
4159,1383508200000,261.44913,2013-11-03 19:50:00
4159,1383508800000,204.30397,2013-11-03 20:00:00
4159,1383509400000,219.30388,2013-11-03 20:10:00
4159,1383510000000,220.35052,2013-11-03 20:20:00
4159,1383510600000,353.0042,2013-11-03 20:30:00
4159,1383511200000,282.13675,2013-11-03 20:40:00
4159,1383511800000,204.81294,2013-11-03 20:50:00
4159,1383512400000,204.0484,2013-11-03 21:00:00
4159,1383513000000,234.29352,2013-11-03 21:10:00
4159,1383513600000,183.78174,2013-11-03 21:20:00
4159,1383514200000,226.34384,2013-11-03 21:30:00
4159,1383514800000,234.47255,2013-11-03 21:40:00
4159,1383515400000,189.83937,2013-11-03 21:50:00
4159,1383516000000,196.8078,2013-11-03 22:00:00
4159,1383516600000,205.11812,2013-11-03 22:10:00
4159,1383517200000,227.95953,2013-11-03 22:20:00
4159,1383517800000,228.91144,2013-11-03 22:30:00
4159,1383518400000,185.03365,2013-11-03 22:40:00
4159,1383519000000,164.7944,2013-11-03 22:50:00
4159,1383519600000,200.00069,2013-11-03 23:00:00
4159,1383520200000,163.94667,2013-11-03 23:10:00
4159,1383520800000,172.96353,2013-11-03 23:20:00
4159,1383521400000,191.32492,2013-11-03 23:30:00
4159,1383522000000,173.43068,2013-11-03 23:40:00
4159,1383522600000,163.72665,2013-11-03 23:50:00
4159,1383523200000,151.5075,2013-11-04 00:00:00
4159,1383523800000,173.59184,2013-11-04 00:10:00
4159,1383524400000,149.70766,2013-11-04 00:20:00
4159,1383525000000,154.45564,2013-11-04 00:30:00
4159,1383525600000,146.69983,2013-11-04 00:40:00
4159,1383526200000,146.1208,2013-11-04 00:50:00
4159,1383526800000,147.67741,2013-11-04 01:00:00
4159,1383527400000,141.66174,2013-11-04 01:10:00
4159,1383528000000,144.20107,2013-11-04 01:20:00
4159,1383528600000,129.08842,2013-11-04 01:30:00
4159,1383529200000,136.44136,2013-11-04 01:40:00
4159,1383529800000,127.66844,2013-11-04 01:50:00
4159,1383530400000,126.18672,2013-11-04 02:00:00
4159,1383531000000,134.19356,2013-11-04 02:10:00
4159,1383531600000,134.95366,2013-11-04 02:20:00
4159,1383532200000,132.51964,2013-11-04 02:30:00
4159,1383532800000,147.23923,2013-11-04 02:40:00
4159,1383533400000,162.89195,2013-11-04 02:50:00
4159,1383534000000,129.56166,2013-11-04 03:00:00
4159,1383534600000,128.46683,2013-11-04 03:10:00
4159,1383535200000,132.98695,2013-11-04 03:20:00
4159,1383535800000,118.86364,2013-11-04 03:30:00
4159,1383536400000,120.775566,2013-11-04 03:40:00
4159,1383537000000,124.600494,2013-11-04 03:50:00
4159,1383537600000,119.1688,2013-11-04 04:00:00
4159,1383538200000,121.55251,2013-11-04 04:10:00
4159,1383538800000,126.228325,2013-11-04 04:20:00
4159,1383539400000,124.361626,2013-11-04 04:30:00
4159,1383540000000,123.77182,2013-11-04 04:40:00
4159,1383540600000,128.87485,2013-11-04 04:50:00
4159,1383541200000,136.63545,2013-11-04 05:00:00
4159,1383541800000,123.97351,2013-11-04 05:10:00
4159,1383542400000,139.74678,2013-11-04 05:20:00
4159,1383543000000,148.62021,2013-11-04 05:30:00
4159,1383543600000,143.30975,2013-11-04 05:40:00
4159,1383544200000,153.45042,2013-11-04 05:50:00
4159,1383544800000,176.43587,2013-11-04 06:00:00
4159,1383545400000,183.72351,2013-11-04 06:10:00
4159,1383546000000,197.79422,2013-11-04 06:20:00
4159,1383546600000,218.18507,2013-11-04 06:30:00
4159,1383547200000,231.42332,2013-11-04 06:40:00
4159,1383547800000,267.3203,2013-11-04 06:50:00
4159,1383548400000,383.3658,2013-11-04 07:00:00
4159,1383549000000,284.88013,2013-11-04 07:10:00
4159,1383549600000,421.24197,2013-11-04 07:20:00
4159,1383550200000,527.93134,2013-11-04 07:30:00
4159,1383550800000,431.23538,2013-11-04 07:40:00
4159,1383551400000,469.53613,2013-11-04 07:50:00
4159,1383552000000,482.58118,2013-11-04 08:00:00
4159,1383552600000,339.63007,2013-11-04 08:10:00
4159,1383553200000,426.06488,2013-11-04 08:20:00
4159,1383553800000,438.3667,2013-11-04 08:30:00
4159,1383554400000,417.0983,2013-11-04 08:40:00
4159,1383555000000,456.57928,2013-11-04 08:50:00
4159,1383555600000,459.307,2013-11-04 09:00:00
4159,1383556200000,501.2381,2013-11-04 09:10:00
4159,1383556800000,585.0346,2013-11-04 09:20:00
4159,1383557400000,542.69586,2013-11-04 09:30:00
4159,1383558000000,472.59668,2013-11-04 09:40:00
4159,1383558600000,528.8368,2013-11-04 09:50:00
4159,1383559200000,534.004,2013-11-04 10:00:00
4159,1383559800000,495.08224,2013-11-04 10:10:00
4159,1383560400000,492.70615,2013-11-04 10:20:00
4159,1383561000000,528.2993,2013-11-04 10:30:00
4159,1383561600000,479.19614,2013-11-04 10:40:00
4159,1383562200000,527.8937,2013-11-04 10:50:00
4159,1383562800000,640.29126,2013-11-04 11:00:00
4159,1383563400000,592.3667,2013-11-04 11:10:00
4159,1383564000000,703.82794,2013-11-04 11:20:00
4159,1383564600000,696.0407,2013-11-04 11:30:00
4159,1383565200000,624.52454,2013-11-04 11:40:00
4159,1383565800000,619.5478,2013-11-04 11:50:00
4159,1383566400000,663.0654,2013-11-04 12:00:00
4159,1383567000000,598.129,2013-11-04 12:10:00
4159,1383567600000,683.8503,2013-11-04 12:20:00
4159,1383568200000,630.3454,2013-11-04 12:30:00
4159,1383568800000,594.3654,2013-11-04 12:40:00
4159,1383569400000,743.31665,2013-11-04 12:50:00
4159,1383570000000,762.228,2013-11-04 13:00:00
